loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
         rmse     auc     rmse     auc
 585  0.80225 0.00000  0.82614 0.17492
 586  0.79787 0.00000  0.82597 0.17494
 587  0.83303 0.00000  0.82577 0.17498
 588  0.79745 0.00000  0.82555 0.17504
 589  0.79171 0.00000  0.82546 0.17508
 590  0.80763 0.00000  0.82551 0.17503
 591  0.82116 0.00000  0.82550 0.17505
 592  0.80079 0.00000  0.82554 0.17502
 593  0.81496 0.00000  0.82572 0.17496
 594  0.81839 0.00000  0.82563 0.17498
 595  0.80416 0.00000  0.82558 0.17499
 596  0.80589 0.00000  0.82569 0.17496
 597  0.82427 0.00000  0.82558 0.17500
 598  0.80268 0.00000  0.82545 0.17504
 599  0.80961 0.00000  0.82544 0.17505
 600  0.81621 0.00000  0.82548 0.17503
 601  0.82153 0.00000  0.82545 0.17506
 602  0.80046 0.00000  0.82548 0.17504
 603  0.80551 0.00000  0.82547 0.17503
 604  0.81000 0.00000  0.82542 0.17507
 605  0.79790 0.00000  0.82558 0.17500
 606  0.81475 0.00000  0.82573 0.17496
 607  0.80853 0.00000  0.82571 0.17496
 608  0.81175 0.00000  0.82557 0.17499
 609  0.81563 0.00000  0.82552 0.17502
 610  0.80212 0.00000  0.82595 0.17493
 611  0.80389 0.00000  0.82554 0.17500
 612  0.82148 0.00000  0.82552 0.17501
 613  0.81261 0.00000  0.82548 0.17502
 614  0.81332 0.00000  0.82541 0.17507
 615  0.80568 0.00000  0.82543 0.17505
 616  0.81709 0.00000  0.82545 0.17504
 617  0.81506 0.00000  0.82542 0.17506
 618  0.81184 0.00000  0.82542 0.17506
 619  0.83851 0.00000  0.82554 0.17503
 620  0.81460 0.00000  0.82554 0.17503
 621  0.80596 0.00000  0.82584 0.17495
 622  0.81799 0.00000  0.82593 0.17494
 623  0.80990 0.00000  0.82589 0.17494
 624  0.81835 0.00000  0.82564 0.17498
 625  0.81283 0.00000  0.82584 0.17495
 626  0.78905 0.00000  0.82576 0.17496
 627  0.81744 0.00000  0.82581 0.17495
 628  0.82285 0.00000  0.82584 0.17495
 629  0.80842 0.00000  0.82573 0.17497
 630  0.81362 0.00000  0.82560 0.17500
 631  0.81205 0.00000  0.82573 0.17497
 632  0.81527 0.00000  0.82565 0.17498
 633  0.81463 0.00000  0.82581 0.17496
 634  0.81656 0.00000  0.82564 0.17498
 635  0.80930 0.00000  0.82553 0.17502
 636  0.80145 0.00000  0.82583 0.17494
 637  0.80481 0.00000  0.82578 0.17496
 638  0.80963 0.00000  0.82585 0.17494
 639  0.80529 0.00000  0.82601 0.17492
 640  0.82899 0.00000  0.82601 0.17493
 641  0.81567 0.00000  0.82581 0.17496
 642  0.81995 0.00000  0.82579 0.17496
 643  0.82110 0.00000  0.82586 0.17496
 644  0.81686 0.00000  0.82563 0.17500
 645  0.81454 0.00000  0.82600 0.17493
 646  0.82492 0.00000  0.82578 0.17496
 647  0.80949 0.00000  0.82588 0.17494
 648  0.81659 0.00000  0.82616 0.17490
 649  0.81992 0.00000  0.82556 0.17501
 650  0.81896 0.00000  0.82568 0.17497
 651  0.81811 0.00000  0.82559 0.17499
 652  0.80598 0.00000  0.82581 0.17494
 653  0.80542 0.00000  0.82564 0.17497
 654  0.80244 0.00000  0.82556 0.17498
 655  0.81731 0.00000  0.82557 0.17499
 656  0.80803 0.00000  0.82562 0.17497
 657  0.80583 0.00000  0.82547 0.17501
 658  0.81292 0.00000  0.82542 0.17508
 659  0.81060 0.00000  0.82543 0.17504
 660  0.82012 0.00000  0.82561 0.17497
 661  0.81396 0.00000  0.82548 0.17501
 662  0.82920 0.00000  0.82561 0.17497
 663  0.81510 0.00000  0.82578 0.17495
 664  0.80742 0.00000  0.82597 0.17492
 665  0.78658 0.00000  0.82557 0.17497
 666  0.80559 0.00000  0.82572 0.17495
 667  0.82428 0.00000  0.82553 0.17498
 668  0.81244 0.00000  0.82547 0.17501
 669  0.79308 0.00000  0.82554 0.17497
 670  0.80899 0.00000  0.82580 0.17493
 671  0.83095 0.00000  0.82591 0.17492
 672  0.81890 0.00000  0.82565 0.17495
 673  0.81197 0.00000  0.82561 0.17497
 674  0.80090 0.00000  0.82549 0.17499
 675  0.81314 0.00000  0.82549 0.17499
 676  0.82903 0.00000  0.82574 0.17495
 677  0.81470 0.00000  0.82561 0.17496
 678  0.80402 0.00000  0.82565 0.17495
 679  0.81242 0.00000  0.82553 0.17497
 680  0.80624 0.00000  0.82562 0.17495
 681  0.80896 0.00000  0.82543 0.17500
 682  0.79332 0.00000  0.82577 0.17492
 683  0.82481 0.00000  0.82553 0.17496
 684  0.80667 0.00000  0.82539 0.17501
 685  0.82406 0.00000  0.82545 0.17498
 686  0.82476 0.00000  0.82558 0.17495
 687  0.80931 0.00000  0.82541 0.17502
 688  0.80413 0.00000  0.82543 0.17500
 689  0.80859 0.00000  0.82538 0.17503
 690  0.80872 0.00000  0.82548 0.17498
 691  0.79783 0.00000  0.82554 0.17497
 692  0.80690 0.00000  0.82558 0.17496
 693  0.81565 0.00000  0.82552 0.17498
 694  0.79658 0.00000  0.82562 0.17497
 695  0.80542 0.00000  0.82595 0.17492
 696  0.79642 0.00000  0.82588 0.17493
 697  0.82474 0.00000  0.82554 0.17497
 698  0.81373 0.00000  0.82566 0.17496
 699  0.80605 0.00000  0.82547 0.17500
 700  0.79716 0.00000  0.82560 0.17496
 701  0.81494 0.00000  0.82540 0.17502
 702  0.80278 0.00000  0.82537 0.17504
 703  0.81125 0.00000  0.82562 0.17497
 704  0.80655 0.00000  0.82544 0.17499
 705  0.80397 0.00000  0.82575 0.17494
 706  0.81032 0.00000  0.82552 0.17497
 707  0.80482 0.00000  0.82559 0.17496
 708  0.82136 0.00000  0.82558 0.17496
 709  0.79911 0.00000  0.82549 0.17498
 710  0.81337 0.00000  0.82540 0.17501
 711  0.80896 0.00000  0.82538 0.17503
 712  0.81395 0.00000  0.82537 0.17503
 713  0.81438 0.00000  0.82557 0.17497
 714  0.81990 0.00000  0.82538 0.17505
 715  0.82173 0.00000  0.82545 0.17501
 716  0.82226 0.00000  0.82571 0.17495
 717  0.79931 0.00000  0.82538 0.17504
 718  0.79094 0.00000  0.82537 0.17502
 719  0.80328 0.00000  0.82550 0.17497
 720  0.82641 0.00000  0.82561 0.17496
 721  0.81482 0.00000  0.82558 0.17496
 722  0.80497 0.00000  0.82539 0.17500
 723  0.82176 0.00000  0.82557 0.17496
 724  0.82250 0.00000  0.82544 0.17498
 725  0.80686 0.00000  0.82543 0.17498
 726  0.81779 0.00000  0.82542 0.17499
 727  0.80468 0.00000  0.82571 0.17494
 728  0.81352 0.00000  0.82620 0.17488
 729  0.81354 0.00000  0.82631 0.17487
 730  0.80034 0.00000  0.82621 0.17487
 731  0.81588 0.00000  0.82572 0.17492
 732  0.81404 0.00000  0.82580 0.17490
 733  0.83315 0.00000  0.82581 0.17490
 734  0.80635 0.00000  0.82573 0.17492
 735  0.80401 0.00000  0.82583 0.17490
 736  0.80946 0.00000  0.82579 0.17491
 737  0.81120 0.00000  0.82551 0.17496
 738  0.81431 0.00000  0.82564 0.17493
 739  0.81921 0.00000  0.82556 0.17495
 740  0.79859 0.00000  0.82543 0.17498
 741  0.80091 0.00000  0.82537 0.17500
 742  0.80286 0.00000  0.82532 0.17504
 743  0.79759 0.00000  0.82529 0.17506
 744  0.82287 0.00000  0.82538 0.17500
 745  0.81893 0.00000  0.82573 0.17494
 746  0.79619 0.00000  0.82594 0.17491
 747  0.81016 0.00000  0.82566 0.17495
 748  0.79523 0.00000  0.82555 0.17497
 749  0.81225 0.00000  0.82578 0.17494
 750  0.80550 0.00000  0.82581 0.17493
 751  0.81109 0.00000  0.82579 0.17493
 752  0.81590 0.00000  0.82567 0.17494
 753  0.80607 0.00000  0.82536 0.17500
 754  0.82709 0.00000  0.82535 0.17503
 755  0.79357 0.00000  0.82539 0.17500
 756  0.80838 0.00000  0.82557 0.17497
 757  0.80077 0.00000  0.82554 0.17497
 758  0.82745 0.00000  0.82538 0.17500
 759  0.83651 0.00000  0.82538 0.17501
 760  0.82036 0.00000  0.82564 0.17496
 761  0.82672 0.00000  0.82553 0.17498
 762  0.81718 0.00000  0.82571 0.17495
 763  0.80699 0.00000  0.82575 0.17495
 764  0.81283 0.00000  0.82590 0.17494
 765  0.79748 0.00000  0.82554 0.17499
 766  0.81435 0.00000  0.82544 0.17503
 767  0.80297 0.00000  0.82557 0.17498
 768  0.79839 0.00000  0.82544 0.17501
 769  0.81392 0.00000  0.82539 0.17504
 770  0.81176 0.00000  0.82544 0.17502
 771  0.80001 0.00000  0.82535 0.17507
 772  0.82237 0.00000  0.82539 0.17504
 773  0.80845 0.00000  0.82539 0.17504
 774  0.81391 0.00000  0.82565 0.17496
 775  0.80368 0.00000  0.82570 0.17495
 776  0.82182 0.00000  0.82562 0.17496
 777  0.80971 0.00000  0.82551 0.17498
 778  0.81235 0.00000  0.82545 0.17498
 779  0.82453 0.00000  0.82570 0.17494
 780  0.81022 0.00000  0.82569 0.17495
 781  0.80368 0.00000  0.82567 0.17495
 782  0.82224 0.00000  0.82548 0.17498
 783  0.82190 0.00000  0.82571 0.17494
 784  0.80740 0.00000  0.82553 0.17496
 785  0.81438 0.00000  0.82544 0.17500
 786  0.80688 0.00000  0.82541 0.17505
 787  0.81385 0.00000  0.82540 0.17504
 788  0.80352 0.00000  0.82544 0.17499
 789  0.81239 0.00000  0.82546 0.17499
 790  0.80449 0.00000  0.82563 0.17496
 791  0.80988 0.00000  0.82564 0.17495
 792  0.81529 0.00000  0.82552 0.17497
 793  0.80631 0.00000  0.82547 0.17498
 794  0.81640 0.00000  0.82553 0.17497
 795  0.82091 0.00000  0.82560 0.17496
 796  0.80848 0.00000  0.82559 0.17496
 797  0.81826 0.00000  0.82592 0.17491
 798  0.80491 0.00000  0.82550 0.17498
 799  0.82224 0.00000  0.82554 0.17498
chose model 711 L_auc_712
chose model 260 L_auc_261
chose model 775 L_auc_776
chose model 333 L_auc_334
chose model 1016 L_auc_1017
chose model 1058 L_auc_1059
chose model 1051 L_auc_1052
chose model 1140 L_auc_1141
chose model 659 L_auc_660
chose model 835 L_auc_836
processing 10000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [11901.87s cpu, 8844762.1677 mticks, 3309.27s wall]
score: 0.1581  baseline: 0.1635  diff: -0.00535
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 3347 avg error 0.0522704 baseline avg error 0.0652753 avg improvement 0.0130049
category POSS: count 5942 avg error 0.16868 baseline avg error 0.171225 avg improvement 0.00254481
category IMP: count 711 avg error 0.568146 baseline avg error 0.56085 avg improvement -0.00729624
overall: count 10000 avg error 0.15812 baseline avg error 0.163466 avg improvement 0.0053461
worst entries: 
0: 2576  label: 1 pred: -0.832272 bl: 0.1084 POSS error_pred: 0.894464 error_bl: 0.372362 improvement: -0.522103
    min: -0.83  max: 0.7845 avg: 0.0583975
explanation: 
no explanation

1: 1761  label: 1 pred: -0.744561 bl: 0.09385 POSS error_pred: 0.822182 error_bl: 0.391478 improvement: -0.430705
    min: -0.812  max: 0.6365 avg: -0.0227042
explanation: 
no explanation

2: 4928  label: 1 pred: -0.818533 bl: -0.00395 POSS error_pred: 0.884309 error_bl: 0.518519 improvement: -0.365791
    min: -0.752  max: 0.583 avg: -0.0377841
explanation: 
no explanation

3: 8384  label: 1 pred: -0.406116 bl: 0.37445 POSS error_pred: 0.482278 error_bl: 0.122063 improvement: -0.360215
    min: -0.8005  max: 0.807 avg: 0.172712
explanation: 
no explanation

4: 3407  label: 1 pred: -0.640034 bl: 0.11985 POSS error_pred: 0.711868 error_bl: 0.357427 improvement: -0.354441
    min: -0.7165  max: 0.6685 avg: 0.0178354
explanation: 
no explanation

5: 272  label: 1 pred: -0.623257 bl: 0.11735 POSS error_pred: 0.69554 error_bl: 0.360912 improvement: -0.334628
    min: -0.6425  max: 0.555 avg: 0.0193666
explanation: 
no explanation

6: 4122  label: 1 pred: -0.862573 bl: -0.0529 POSS error_pred: 0.913381 error_bl: 0.580048 improvement: -0.333333
    min: -0.8785  max: 0.419 avg: -0.154837
explanation: 
no explanation

7: 2760  label: 1 pred: -0.38804 bl: 0.3423 POSS error_pred: 0.468937 error_bl: 0.140781 improvement: -0.328156
    min: -0.828  max: 0.798 avg: 0.2119
explanation: 
no explanation

8: 8419  label: 1 pred: -0.640821 bl: 0.0815 POSS error_pred: 0.712863 error_bl: 0.407806 improvement: -0.305058
    min: -0.438  max: 0.801 avg: 0.208023
explanation: 
no explanation

9: 1547  label: 1 pred: -0.977966 bl: -0.12985 POSS error_pred: 0.969534 error_bl: 0.683194 improvement: -0.28634
    min: -0.967  max: 0.6865 avg: -0.38775
explanation: 
no explanation

10: 931  label: 1 pred: -0.520556 bl: 0.16045 POSS error_pred: 0.592991 error_bl: 0.313023 improvement: -0.279968
    min: -0.6155  max: 0.849 avg: 0.147088
explanation: 
no explanation

11: 8757  label: 1 pred: -0.595471 bl: 0.0928 POSS error_pred: 0.666268 error_bl: 0.392274 improvement: -0.273994
    min: -0.7995  max: 0.5695 avg: -0.131028
explanation: 
no explanation

12: 1441  label: 1 pred: -0.399376 bl: 0.25165 POSS error_pred: 0.478296 error_bl: 0.214656 improvement: -0.26364
    min: -0.6365  max: 0.8185 avg: 0.176041
explanation: 
no explanation

13: 3873  label: 1 pred: -0.814714 bl: -0.08065 POSS error_pred: 0.881521 error_bl: 0.617881 improvement: -0.26364
    min: -0.8175  max: 0.5805 avg: 0.117659
explanation: 
no explanation

14: 8226  label: 1 pred: -0.624745 bl: 0.06075 POSS error_pred: 0.696734 error_bl: 0.433393 improvement: -0.263341
    min: -0.681  max: 0.742 avg: -0.00170503
explanation: 
no explanation

15: 9699  label: 1 pred: -0.306763 bl: 0.33255 POSS error_pred: 0.410195 error_bl: 0.14775 improvement: -0.262445
    min: -0.62  max: 0.862 avg: 0.14097
explanation: 
no explanation

16: 213  label: 1 pred: -0.408875 bl: 0.2362 POSS error_pred: 0.484269 error_bl: 0.229988 improvement: -0.254281
    min: -0.716  max: 0.578 avg: 0.00712641
explanation: 
no explanation

17: 1418  label: 1 pred: -0.509271 bl: 0.149 POSS error_pred: 0.580247 error_bl: 0.326961 improvement: -0.253286
    min: -0.859  max: 0.9175 avg: 0.0624135
explanation: 
no explanation

18: 2882  label: 1 pred: -0.417229 bl: 0.2224 POSS error_pred: 0.491438 error_bl: 0.241935 improvement: -0.249502
    min: -0.6785  max: 0.655 avg: 0.192834
explanation: 
no explanation

19: 7111  label: 1 pred: -0.630638 bl: 0.0451 POSS error_pred: 0.703305 error_bl: 0.453903 improvement: -0.249403
    min: -0.9275  max: 0.8345 avg: -0.0254127
explanation: 
no explanation

20: 5086  label: 1 pred: -0.294445 bl: 0.31715 POSS error_pred: 0.403027 error_bl: 0.1591 improvement: -0.243927
    min: -0.8305  max: 0.569 avg: 0.0911051
explanation: 
no explanation

21: 3768  label: 1 pred: -0.500932 bl: 0.14185 POSS error_pred: 0.571286 error_bl: 0.335125 improvement: -0.236161
    min: -0.508  max: 0.5525 avg: 0.0640043
explanation: 
no explanation

22: 3141  label: 1 pred: -0.787697 bl: -0.09565 POSS error_pred: 0.86141 error_bl: 0.637595 improvement: -0.223815
    min: -0.6865  max: 0.3915 avg: -0.180498
explanation: 
no explanation

23: 7233  label: 1 pred: -0.810408 bl: -0.11005 POSS error_pred: 0.878734 error_bl: 0.658104 improvement: -0.220629
    min: -0.859  max: 0.4245 avg: -0.0596672
explanation: 
no explanation

24: 6602  label: 1 pred: -0.655836 bl: 0.00115 POSS error_pred: 0.729988 error_bl: 0.510554 improvement: -0.219434
    min: -0.5505  max: 0.4435 avg: 0.0258684
explanation: 
no explanation

25: 3849  label: 1 pred: -0.259183 bl: 0.30915 POSS error_pred: 0.382119 error_bl: 0.166069 improvement: -0.216049
    min: -0.7375  max: 0.732 avg: 0.135916
explanation: 
no explanation

26: 9043  label: 1 pred: -0.740389 bl: -0.07005 POSS error_pred: 0.817403 error_bl: 0.602549 improvement: -0.214855
    min: -0.573  max: 0.6325 avg: -0.0489791
explanation: 
no explanation

27: 249  label: 1 pred: -0.552932 bl: 0.08175 POSS error_pred: 0.620669 error_bl: 0.407706 improvement: -0.212963
    min: -0.5095  max: 0.3745 avg: -0.094729
explanation: 
no explanation

28: 5900  label: 1 pred: -0.834368 bl: -0.1317 POSS error_pred: 0.896456 error_bl: 0.684588 improvement: -0.211868
    min: -0.6775  max: 0.4605 avg: -0.16065
explanation: 
no explanation

29: 9974  label: 1 pred: -0.34724 bl: 0.23565 POSS error_pred: 0.43867 error_bl: 0.229988 improvement: -0.208682
    min: -0.7275  max: 0.4205 avg: 0.13811
explanation: 
no explanation

30: 1754  label: 1 pred: -0.577094 bl: 0.05625 POSS error_pred: 0.648347 error_bl: 0.440661 improvement: -0.207686
    min: -0.5015  max: 0.3335 avg: -0.0404188
explanation: 
no explanation

31: 4693  label: 1 pred: -0.788835 bl: -0.10925 POSS error_pred: 0.862007 error_bl: 0.65671 improvement: -0.205297
    min: -0.753  max: 0.438 avg: -0.101332
explanation: 
no explanation

32: 4377  label: 1 pred: -0.772516 bl: -0.10075 POSS error_pred: 0.847471 error_bl: 0.644763 improvement: -0.202708
    min: -0.9275  max: 0.9535 avg: -0.121816
explanation: 
no explanation

33: 7287  label: 1 pred: -0.0131848 bl: 0.48375 POSS error_pred: 0.263242 error_bl: 0.0615293 improvement: -0.201712
    min: -0.213  max: 1 avg: 0.425531
explanation: 
no explanation

34: 2902  label: 1 pred: -0.610477 bl: 0.02675 POSS error_pred: 0.680804 error_bl: 0.479291 improvement: -0.201513
    min: -0.6  max: 0.5545 avg: 0.0420217
explanation: 
no explanation

35: 3090  label: 1 pred: -0.0371583 bl: 0.45915 POSS error_pred: 0.272999 error_bl: 0.0730785 improvement: -0.19992
    min: -0.5395  max: 0.746 avg: 0.21589
explanation: 
no explanation

36: 750  label: 1 pred: -0.832989 bl: -0.1436 POSS error_pred: 0.894863 error_bl: 0.697232 improvement: -0.19763
    min: -0.7135  max: 0.38 avg: -0.102057
explanation: 
no explanation

37: 4762  label: 1 pred: -0.870266 bl: -0.1661 POSS error_pred: 0.919753 error_bl: 0.72282 improvement: -0.196934
    min: -0.828  max: 0.274 avg: -0.166959
explanation: 
no explanation

38: 5220  label: 1 pred: -0.7116 bl: -0.06095 POSS error_pred: 0.785344 error_bl: 0.590701 improvement: -0.194644
    min: -0.778  max: 0.391 avg: -0.0551242
explanation: 
no explanation

39: 4214  label: 1 pred: -0.511165 bl: 0.0934 POSS error_pred: 0.58403 error_bl: 0.391677 improvement: -0.192354
    min: -0.6065  max: 0.454 avg: 0.0518931
explanation: 
no explanation

40: 6428  label: 1 pred: -0.501192 bl: 0.10245 POSS error_pred: 0.571685 error_bl: 0.380725 improvement: -0.19096
    min: -0.702  max: 0.626 avg: 0.230155
explanation: 
no explanation

41: 8993  label: 1 pred: -0.473973 bl: 0.12525 POSS error_pred: 0.540422 error_bl: 0.351454 improvement: -0.188969
    min: -0.718  max: 0.6875 avg: 0.243767
explanation: 
no explanation

42: 4117  label: 1 pred: -0.413749 bl: 0.1704 POSS error_pred: 0.487654 error_bl: 0.299283 improvement: -0.188371
    min: -0.494  max: 0.5295 avg: 0.0985721
explanation: 
no explanation

43: 536  label: 1 pred: -0.252045 bl: 0.27315 POSS error_pred: 0.378933 error_bl: 0.192951 improvement: -0.185982
    min: -0.4475  max: 0.897 avg: 0.264372
explanation: 
no explanation

44: 8271  label: 1 pred: -0.638115 bl: -0.0076 POSS error_pred: 0.709478 error_bl: 0.523497 improvement: -0.185982
    min: -0.6345  max: 0.601 avg: 0.0833163
explanation: 
no explanation

45: 9090  label: 1 pred: -0.687518 bl: -0.04785 POSS error_pred: 0.760255 error_bl: 0.574472 improvement: -0.185783
    min: -0.607  max: 0.46 avg: -0.10109
explanation: 
no explanation

46: 3303  label: 1 pred: -0.316598 bl: 0.23395 POSS error_pred: 0.416766 error_bl: 0.231183 improvement: -0.185583
    min: -0.53  max: 0.8185 avg: 0.216276
explanation: 
no explanation

47: 7081  label: 1 pred: -0.676764 bl: -0.0413 POSS error_pred: 0.74771 error_bl: 0.565114 improvement: -0.182597
    min: -0.7545  max: 0.2925 avg: -0.112842
explanation: 
no explanation

48: 5048  label: 1 pred: -0.182107 bl: 0.31495 POSS error_pred: 0.34329 error_bl: 0.160892 improvement: -0.182397
    min: -0.572  max: 0.6535 avg: 0.136573
explanation: 
no explanation

49: 3991  label: 1 pred: -0.268319 bl: 0.2608 POSS error_pred: 0.386499 error_bl: 0.204102 improvement: -0.182397
    min: -0.4995  max: 0.7985 avg: -0.0449257
explanation: 
no explanation

best entries: 
0: 7534  label: -1 pred: -0.260764 bl: 0.5705 POSS error_pred: 0.108879 error_bl: 0.756227 improvement: 0.647348
1: 657  label: -1 pred: -0.579657 bl: 0.5105 POSS error_pred: 0.034552 error_bl: 0.671254 improvement: 0.636701
2: 7193  label: -1 pred: -0.35442 bl: 0.49475 POSS error_pred: 0.0867818 error_bl: 0.646043 improvement: 0.559261
3: 363  label: -1 pred: -0.242812 bl: 0.47065 POSS error_pred: 0.113499 error_bl: 0.607372 improvement: 0.493873
4: 9754  label: -1 pred: -0.152198 bl: 0.44215 POSS error_pred: 0.14082 error_bl: 0.560064 improvement: 0.419245
5: 5799  label: -1 pred: 0.479596 bl: 0.75565 POSS error_pred: 0.519084 error_bl: 0.937123 improvement: 0.418039
6: 5369  label: -1 pred: -0.478055 bl: 0.3811 POSS error_pred: 0.057051 error_bl: 0.45671 improvement: 0.399658
7: 6785  label: -1 pred: 0.290303 bl: 0.5458 POSS error_pred: 0.369024 error_bl: 0.725191 improvement: 0.356167
8: 9694  label: -1 pred: 0.512515 bl: 0.70485 POSS error_pred: 0.551426 error_bl: 0.899759 improvement: 0.348333
9: 6838  label: -1 pred: 0.177206 bl: 0.48985 POSS error_pred: 0.296304 error_bl: 0.63861 improvement: 0.342306
10: 222  label: -1 pred: 0.560451 bl: 0.7473 POSS error_pred: 0.592005 error_bl: 0.931298 improvement: 0.339293
11: 497  label: -1 pred: 0.435118 bl: 0.61105 POSS error_pred: 0.486139 error_bl: 0.808055 improvement: 0.321916
12: 6478  label: -1 pred: 0.543498 bl: 0.6926 POSS error_pred: 0.575934 error_bl: 0.889916 improvement: 0.313982
13: 2149  label: -1 pred: 0.248272 bl: 0.4857 POSS error_pred: 0.340498 error_bl: 0.632182 improvement: 0.291683
14: 958  label: -1 pred: 0.513478 bl: 0.63815 POSS error_pred: 0.552029 error_bl: 0.842507 improvement: 0.290478
15: 2133  label: -1 pred: 0.374508 bl: 0.53725 POSS error_pred: 0.427883 error_bl: 0.711029 improvement: 0.283146
16: 6098  label: -1 pred: 0.309771 bl: 0.5023 POSS error_pred: 0.382282 error_bl: 0.658598 improvement: 0.276316
17: 645  label: -1 pred: 0.583932 bl: 0.6913 IMP error_pred: 0.617316 error_bl: 0.887806 improvement: 0.27049
18: 8842  label: -1 pred: 0.562263 bl: 0.65865 POSS error_pred: 0.593612 error_bl: 0.861892 improvement: 0.26828
19: 8852  label: -1 pred: 0.48695 bl: 0.6012 POSS error_pred: 0.527521 error_bl: 0.793692 improvement: 0.266171
20: 581  label: -1 pred: 0.5589 bl: 0.65035 POSS error_pred: 0.589594 error_bl: 0.853556 improvement: 0.263961
21: 2653  label: -1 pred: 0.238667 bl: 0.46365 POSS error_pred: 0.332664 error_bl: 0.595621 improvement: 0.262957
22: 5053  label: -1 pred: 0.673228 bl: 0.85825 IMP error_pred: 0.720571 error_bl: 0.978907 improvement: 0.258337
23: 5582  label: -1 pred: 0.630738 bl: 0.73155 POSS error_pred: 0.667939 error_bl: 0.917738 improvement: 0.249799
24: 751  label: -1 pred: 0.685636 bl: 0.86975 IMP error_pred: 0.737847 error_bl: 0.980313 improvement: 0.242467
25: 6192  label: -1 pred: 0.302819 bl: 0.4775 POSS error_pred: 0.376456 error_bl: 0.617115 improvement: 0.240659
26: 2192  label: -1 pred: 0.348853 bl: 0.4969 POSS error_pred: 0.410406 error_bl: 0.649458 improvement: 0.239052
27: 686  label: -1 pred: 0.380965 bl: 0.5108 POSS error_pred: 0.434311 error_bl: 0.671454 improvement: 0.237143
28: 1891  label: -1 pred: 0.0411394 bl: 0.38375 POSS error_pred: 0.227802 error_bl: 0.462234 improvement: 0.234432
29: 8252  label: -1 pred: 0.0500833 bl: 0.38665 POSS error_pred: 0.234231 error_bl: 0.467658 improvement: 0.233427
30: 8578  label: -1 pred: 0.616886 bl: 0.68655 IMP error_pred: 0.652672 error_bl: 0.884291 improvement: 0.231619
31: 2234  label: -1 pred: 0.521145 bl: 0.5954 IMP error_pred: 0.559261 error_bl: 0.786862 improvement: 0.227601
32: 6967  label: -1 pred: 0.427902 bl: 0.53375 POSS error_pred: 0.479912 error_bl: 0.705203 improvement: 0.225291
33: 1333  label: -1 pred: 0.3084 bl: 0.4703 POSS error_pred: 0.381679 error_bl: 0.60687 improvement: 0.225191
34: 8121  label: -1 pred: 0.564932 bl: 0.6206 IMP error_pred: 0.596223 error_bl: 0.820209 improvement: 0.223986
35: 5232  label: -1 pred: 0.602503 bl: 0.6568 IMP error_pred: 0.636199 error_bl: 0.859984 improvement: 0.223785
36: 1130  label: -1 pred: 0.626751 bl: 0.69105 IMP error_pred: 0.66372 error_bl: 0.887304 improvement: 0.223584
37: 6541  label: -1 pred: 0.598726 bl: 0.65155 POSS error_pred: 0.631177 error_bl: 0.85456 improvement: 0.223383
38: 1953  label: -1 pred: 0.372596 bl: 0.496 POSS error_pred: 0.426075 error_bl: 0.648051 improvement: 0.221977
39: 2510  label: -1 pred: 0.289673 bl: 0.45885 POSS error_pred: 0.368823 error_bl: 0.587987 improvement: 0.219164
40: 5685  label: -1 pred: 0.319499 bl: 0.4687 POSS error_pred: 0.389112 error_bl: 0.604058 improvement: 0.214946
41: 6151  label: -1 pred: -0.357505 bl: 0.27855 POSS error_pred: 0.0867818 error_bl: 0.301527 improvement: 0.214745
42: 4292  label: -1 pred: 0.126377 bl: 0.3975 POSS error_pred: 0.271193 error_bl: 0.485838 improvement: 0.214644
43: 8039  label: -1 pred: -0.160911 bl: 0.31055 POSS error_pred: 0.13861 error_bl: 0.352853 improvement: 0.214243
44: 2849  label: -1 pred: -0.47204 bl: 0.25625 POSS error_pred: 0.0586581 error_bl: 0.271093 improvement: 0.212435
45: 8881  label: -1 pred: 0.517477 bl: 0.5809 POSS error_pred: 0.555645 error_bl: 0.767979 improvement: 0.212334
46: 7231  label: -1 pred: -0.00249599 bl: 0.35665 POSS error_pred: 0.20912 error_bl: 0.419847 improvement: 0.210727
47: 2947  label: -1 pred: 0.63536 bl: 0.68375 IMP error_pred: 0.673363 error_bl: 0.88188 improvement: 0.208517
48: 3934  label: -1 pred: 0.458157 bl: 0.53745 POSS error_pred: 0.50462 error_bl: 0.712033 improvement: 0.207413
49: 6351  label: -1 pred: 0.245338 bl: 0.432 POSS error_pred: 0.337887 error_bl: 0.542989 improvement: 0.205102

total is 0
score for UNKNOWN: 1.0000 baseline: 1.0000 diff: 0.0000
total is 3347
score for AUTO: 0.0000 baseline: 0.0000 diff: 0.0000
total is 5942
score for POSS: 0.2396 baseline: 0.2389 diff: 0.0006
total is 711
score for IMP: 1.0000 baseline: 1.0000 diff: 0.0000
writing 50000 official test outputs

0%   10   20   30   40   50   60   70   80   90   100%
