loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
         rmse     auc     rmse     auc
    min: -0.194  max: 0.6845 avg: 0.210373
explanation: 
no explanation

15: 9992  label: -1 pred: 0.34528 bl: 0.30705 IMP error_pred: 1.80978 error_bl: 1.70838 improvement: -0.101399
    min: 0.0855  max: 0.6335 avg: 0.361503
explanation: 
no explanation

16: 5043  label: -1 pred: 0.241347 bl: 0.20015 IMP error_pred: 1.54094 error_bl: 1.44036 improvement: -0.100582
    min: -0.083  max: 0.64 avg: 0.257493
explanation: 
no explanation

17: 3713  label: 1 pred: 0.445821 bl: 0.5438 POSS error_pred: 0.307114 error_bl: 0.208118 improvement: -0.098996
    min: -0.81  max: 0.8005 avg: 0.389515
explanation: 
no explanation

18: 3314  label: 1 pred: 0.421575 bl: 0.5142 POSS error_pred: 0.334575 error_bl: 0.236002 improvement: -0.0985732
    min: -0.7995  max: 1 avg: 0.383374
explanation: 
no explanation

19: 2036  label: -0.5 pred: 0.251879 bl: 0.1846 IMP error_pred: 0.565323 error_bl: 0.468677 improvement: -0.0966454
    min: 0.034  max: 0.7275 avg: 0.318734
explanation: 
no explanation

20: 6144  label: -1 pred: 0.139358 bl: 0.0962 IMP error_pred: 1.29814 error_bl: 1.20165 improvement: -0.0964831
    min: -0.078  max: 0.5485 avg: 0.11795
explanation: 
no explanation

21: 5094  label: -0.5 pred: 0.181848 bl: 0.10945 POSS error_pred: 0.464917 error_bl: 0.371429 improvement: -0.0934876
    min: -0.107  max: 0.8275 avg: 0.282952
explanation: 
no explanation

22: 1767  label: 1 pred: 0.417553 bl: 0.5032 POSS error_pred: 0.339244 error_bl: 0.24681 improvement: -0.0924342
    min: -0.7425  max: 0.957 avg: 0.471652
explanation: 
no explanation

23: 2778  label: -1 pred: 0.248265 bl: 0.21095 IMP error_pred: 1.55817 error_bl: 1.4664 improvement: -0.0917662
    min: -0.0295  max: 0.578 avg: 0.245148
explanation: 
no explanation

24: 3558  label: -1 pred: 0.0511414 bl: 0.0067 IMP error_pred: 1.1049 error_bl: 1.01345 improvement: -0.0914532
    min: -0.3655  max: 0.6725 avg: 0.160916
explanation: 
no explanation

25: 9976  label: 1 pred: 0.516532 bl: 0.62205 POSS error_pred: 0.233741 error_bl: 0.142846 improvement: -0.0908953
    min: -0.8755  max: 0.9175 avg: 0.528347
explanation: 
no explanation

26: 3481  label: -1 pred: 0.162974 bl: 0.12325 IMP error_pred: 1.35251 error_bl: 1.26169 improvement: -0.0908169
    min: -0.164  max: 0.5685 avg: 0.241805
explanation: 
no explanation

27: 5734  label: 1 pred: 0.546884 bl: 0.661 POSS error_pred: 0.205314 error_bl: 0.114921 improvement: -0.0903931
    min: -0.447  max: 1 avg: 0.375189
explanation: 
no explanation

28: 4272  label: 1 pred: 0.481935 bl: 0.57705 POSS error_pred: 0.268392 error_bl: 0.178887 improvement: -0.0895051
    min: -0.8165  max: 0.9855 avg: 0.540786
explanation: 
no explanation

29: 4754  label: 1 pred: 0.498941 bl: 0.5979 POSS error_pred: 0.25106 error_bl: 0.161684 improvement: -0.0893759
    min: -0.9275  max: 0.9405 avg: 0.586949
explanation: 
no explanation

30: 9027  label: -1 pred: 0.228433 bl: 0.1916 IMP error_pred: 1.50905 error_bl: 1.41991 improvement: -0.0891384
    min: -0.0265  max: 0.5825 avg: 0.186884
explanation: 
no explanation

31: 7466  label: 1 pred: -0.00361952 bl: 0.04165 IMP error_pred: 1.00725 error_bl: 0.918435 improvement: -0.0888175
    min: -0.962  max: 0.469 avg: 0.0379101
explanation: 
no explanation

32: 9751  label: -1 pred: 0.31267 bl: 0.27845 IMP error_pred: 1.7231 error_bl: 1.63443 improvement: -0.0886672
    min: 0.0465  max: 0.6045 avg: 0.33281
explanation: 
no explanation

33: 4422  label: -1 pred: 0.223273 bl: 0.1865 IMP error_pred: 1.4964 error_bl: 1.40778 improvement: -0.0886153
    min: -0.1  max: 0.693 avg: 0.25615
explanation: 
no explanation

34: 1327  label: 1 pred: 0.356403 bl: 0.42815 POSS error_pred: 0.414217 error_bl: 0.327012 improvement: -0.0872047
    min: -0.9275  max: 0.9245 avg: 0.385701
explanation: 
no explanation

35: 7396  label: -0.5 pred: 0.339508 bl: 0.2861 IMP error_pred: 0.704774 error_bl: 0.617953 improvement: -0.086821
    min: 0.161  max: 0.65 avg: 0.39924
explanation: 
no explanation

36: 5059  label: 1 pred: 0.292051 bl: 0.3558 POSS error_pred: 0.501192 error_bl: 0.414994 improvement: -0.0861984
    min: -0.6605  max: 0.961 avg: 0.17278
explanation: 
no explanation

37: 9822  label: -1 pred: 0.200771 bl: 0.1646 IMP error_pred: 1.44185 error_bl: 1.35629 improvement: -0.0855569
    min: -0.0575  max: 0.5605 avg: 0.177756
explanation: 
no explanation

38: 2335  label: -1 pred: 0.0390407 bl: -0.0027 IMP error_pred: 1.07961 error_bl: 0.994607 improvement: -0.0849983
    min: -0.1885  max: 0.54 avg: -0.0234548
explanation: 
no explanation

39: 2732  label: 1 pred: -0.0731058 bl: -0.0328 IMP error_pred: 1.15156 error_bl: 1.06668 improvement: -0.0848804
    min: -0.66  max: 0.239 avg: -0.050427
explanation: 
no explanation

40: 6640  label: 1 pred: 0.532174 bl: 0.63305 POSS error_pred: 0.218861 error_bl: 0.134652 improvement: -0.0842088
    min: -0.56  max: 1 avg: 0.433626
explanation: 
no explanation

41: 1849  label: -1 pred: 0.0175221 bl: -0.02445 IMP error_pred: 1.03535 error_bl: 0.951698 improvement: -0.0836535
    min: -0.19  max: 0.389 avg: 0.113903
explanation: 
no explanation

42: 3118  label: 1 pred: -0.396392 bl: -0.3664 IMP error_pred: 1.94991 error_bl: 1.86705 improvement: -0.0828626
    min: -0.788  max: 0.1055 avg: -0.347621
explanation: 
no explanation

43: 9458  label: -1 pred: 0.233714 bl: 0.2 IMP error_pred: 1.52205 error_bl: 1.44 improvement: -0.082051
    min: -0.1245  max: 0.7335 avg: 0.251403
explanation: 
no explanation

44: 8649  label: -1 pred: 0.37473 bl: 0.3447 IMP error_pred: 1.88988 error_bl: 1.80822 improvement: -0.0816636
    min: 0.0225  max: 0.8075 avg: 0.32149
explanation: 
no explanation

45: 8500  label: 1 pred: 0.181089 bl: 0.23235 POSS error_pred: 0.670614 error_bl: 0.589287 improvement: -0.0813279
    min: -0.637  max: 0.589 avg: 0.110415
explanation: 
no explanation

46: 5446  label: -1 pred: 0.422076 bl: 0.3936 IMP error_pred: 2.0223 error_bl: 1.94212 improvement: -0.0801803
    min: 0.177  max: 0.6555 avg: 0.400962
explanation: 
no explanation

47: 2932  label: 1 pred: 0.488123 bl: 0.57345 POSS error_pred: 0.262018 error_bl: 0.181945 improvement: -0.0800727
    min: -0.3935  max: 0.937 avg: 0.339713
explanation: 
no explanation

48: 8322  label: -0.5 pred: 0.181022 bl: 0.1198 POSS error_pred: 0.46379 error_bl: 0.384152 improvement: -0.0796385
    min: -0.0405  max: 0.686 avg: 0.23192
explanation: 
no explanation

49: 193  label: -0.5 pred: 0.266606 bl: 0.21285 POSS error_pred: 0.587684 error_bl: 0.508155 improvement: -0.079529
    min: -0.0445  max: 0.761 avg: 0.358371
explanation: 
no explanation

best entries: 
0: 8920  label: -1 pred: 0.73033 bl: 0.90015 IMP error_pred: 2.99404 error_bl: 3.61057 improvement: 0.616527
1: 6142  label: -1 pred: 0.837199 bl: 0.95195 IMP error_pred: 3.3753 error_bl: 3.81011 improvement: 0.434809
2: 3697  label: -1 pred: 0.829846 bl: 0.93965 IMP error_pred: 3.34834 error_bl: 3.76224 improvement: 0.413907
3: 8914  label: -1 pred: 0.55999 bl: 0.6812 IMP error_pred: 2.43357 error_bl: 2.82643 improvement: 0.392866
4: 3601  label: -1 pred: 0.746751 bl: 0.8256 IMP error_pred: 3.05114 error_bl: 3.33282 improvement: 0.281677
5: 5768  label: -1 pred: 0.612933 bl: 0.6919 IMP error_pred: 2.60155 error_bl: 2.86253 improvement: 0.260975
6: 3527  label: 0 pred: 0.829886 bl: 0.9732 POSS error_pred: 0.688711 error_bl: 0.947118 improvement: 0.258407
7: 4335  label: -1 pred: 0.726129 bl: 0.7993 IMP error_pred: 2.97952 error_bl: 3.23748 improvement: 0.25796
8: 5995  label: -1 pred: 0.751893 bl: 0.82345 IMP error_pred: 3.06913 error_bl: 3.32497 improvement: 0.255841
9: 8467  label: -1 pred: 0.713862 bl: 0.78395 IMP error_pred: 2.93732 error_bl: 3.18248 improvement: 0.245156
10: 9566  label: 0 pred: 0.856696 bl: 0.98855 IMP error_pred: 0.733928 error_bl: 0.977231 improvement: 0.243303
11: 1736  label: -0.5 pred: 0.764602 bl: 0.8495 IMP error_pred: 1.59922 error_bl: 1.82115 improvement: 0.221933
12: 5597  label: -0.5 pred: 0.744491 bl: 0.8175 IMP error_pred: 1.54876 error_bl: 1.73581 improvement: 0.187049
13: 9207  label: 0 pred: 0.794517 bl: 0.9 IMP error_pred: 0.631257 error_bl: 0.81 improvement: 0.178743
14: 4256  label: 0 pred: 0.787795 bl: 0.8933 POSS error_pred: 0.620621 error_bl: 0.797985 improvement: 0.177364
15: 2441  label: -1 pred: 0.124226 bl: 0.19995 POSS error_pred: 1.26389 error_bl: 1.43988 improvement: 0.175995
16: 7193  label: -0.5 pred: 0.718459 bl: 0.78775 IMP error_pred: 1.48464 error_bl: 1.6583 improvement: 0.173657
17: 8866  label: -1 pred: 0.671295 bl: 0.7221 IMP error_pred: 2.79323 error_bl: 2.96563 improvement: 0.1724
18: 8361  label: 0 pred: 0.810353 bl: 0.90915 IMP error_pred: 0.656672 error_bl: 0.826554 improvement: 0.169882
19: 9712  label: 0 pred: 0.774848 bl: 0.8745 POSS error_pred: 0.600389 error_bl: 0.76475 improvement: 0.164362
20: 1191  label: -1 pred: 0.68594 bl: 0.73395 IMP error_pred: 2.84239 error_bl: 3.00658 improvement: 0.164189
21: 1013  label: 0 pred: 0.79649 bl: 0.89275 POSS error_pred: 0.634396 error_bl: 0.797003 improvement: 0.162607
22: 3786  label: 0 pred: 0.797745 bl: 0.8919 IMP error_pred: 0.636397 error_bl: 0.795486 improvement: 0.159089
23: 3777  label: 0 pred: 0.789138 bl: 0.8824 POSS error_pred: 0.622738 error_bl: 0.77863 improvement: 0.155891
24: 8533  label: -1 pred: 0.47995 bl: 0.53145 IMP error_pred: 2.19025 error_bl: 2.34534 improvement: 0.155087
25: 8218  label: 0 pred: 0.788704 bl: 0.8814 POSS error_pred: 0.622053 error_bl: 0.776866 improvement: 0.154813
26: 6232  label: 0 pred: 0.754409 bl: 0.84855 POSS error_pred: 0.569133 error_bl: 0.720037 improvement: 0.150904
27: 1398  label: -1 pred: 0.658746 bl: 0.70345 IMP error_pred: 2.75144 error_bl: 2.90174 improvement: 0.150303
28: 1915  label: 0 pred: 0.78365 bl: 0.87195 POSS error_pred: 0.614108 error_bl: 0.760297 improvement: 0.146189
29: 9875  label: 1 pred: -0.265564 bl: -0.322 POSS error_pred: 1.60165 error_bl: 1.74768 improvement: 0.146031
30: 4306  label: -1 pred: 0.501108 bl: 0.54745 IMP error_pred: 2.25332 error_bl: 2.3946 improvement: 0.141278
31: 4152  label: 0 pred: 0.801251 bl: 0.88465 IMP error_pred: 0.642004 error_bl: 0.782606 improvement: 0.140602
32: 1616  label: -1 pred: 0.550012 bl: 0.59435 IMP error_pred: 2.40254 error_bl: 2.54195 improvement: 0.139414
33: 3836  label: 1 pred: -0.150971 bl: -0.2099 POSS error_pred: 1.32473 error_bl: 1.46386 improvement: 0.139125
34: 5519  label: 0 pred: 0.784951 bl: 0.8688 IMP error_pred: 0.616148 error_bl: 0.754813 improvement: 0.138666
35: 4244  label: -1 pred: 0.674057 bl: 0.71485 IMP error_pred: 2.80247 error_bl: 2.94071 improvement: 0.138243
36: 2202  label: -0.5 pred: 0.667238 bl: 0.72485 IMP error_pred: 1.36245 error_bl: 1.50026 improvement: 0.137812
37: 8034  label: 1 pred: 0.0267266 bl: -0.03935 POSS error_pred: 0.947261 error_bl: 1.08025 improvement: 0.132987
38: 7811  label: 0 pred: 0.779569 bl: 0.8588 IMP error_pred: 0.607728 error_bl: 0.737537 improvement: 0.12981
39: 1294  label: 0 pred: 0.681214 bl: 0.7688 POSS error_pred: 0.464053 error_bl: 0.591053 improvement: 0.127
40: 4446  label: -1 pred: 0.547656 bl: 0.58805 IMP error_pred: 2.39524 error_bl: 2.5219 improvement: 0.126664
41: 9053  label: 0 pred: 0.762372 bl: 0.8407 POSS error_pred: 0.581212 error_bl: 0.706777 improvement: 0.125565
42: 1259  label: -0.5 pred: 0.600021 bl: 0.6549 POSS error_pred: 1.21005 error_bl: 1.33379 improvement: 0.123747
43: 2673  label: 0 pred: 0.774208 bl: 0.8496 IMP error_pred: 0.599399 error_bl: 0.72182 improvement: 0.122422
44: 9555  label: -1 pred: 0.00191139 bl: 0.0602 POSS error_pred: 1.00383 error_bl: 1.12402 improvement: 0.120198
45: 9602  label: -0.5 pred: -0.757207 bl: -0.9315 POSS error_pred: 0.0661555 error_bl: 0.186192 improvement: 0.120037
46: 8997  label: 0 pred: 0.761092 bl: 0.83575 POSS error_pred: 0.579261 error_bl: 0.698478 improvement: 0.119217
47: 6761  label: 0.5 pred: 0.822563 bl: 0.9724 POSS error_pred: 0.104047 error_bl: 0.223162 improvement: 0.119115
48: 1852  label: 0 pred: 0.740108 bl: 0.8164 POSS error_pred: 0.54776 error_bl: 0.666509 improvement: 0.118749
49: 7953  label: 0 pred: 0.698089 bl: 0.7777 POSS error_pred: 0.487328 error_bl: 0.604817 improvement: 0.11749

total is 0
score for UNKNOWN: nan baseline: nan diff:    nan
total is 3291
score for AUTO: 0.1413 baseline: 0.1382 diff: 0.0031
total is 6143
score for POSS: 0.4480 baseline: 0.4452 diff: 0.0029
total is 566
score for IMP: 1.0915 baseline: 1.0902 diff: 0.0013
writing 50000 official test outputs

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
scores: [ 0.444203 ]
0.4442 +/-    nan
7158.33user 219.64system 34:16.31elapsed 358%CPU (0avgtext+0avgdata 0maxresident)k
0inputs+1104outputs (0major+81713014minor)pagefaults 0swaps
