loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
         rmse     auc     rmse     auc
 490  0.43078 0.00000  0.44006 0.00000
 491  0.43870 0.00000  0.44003 0.00000
 492  0.43533 0.00000  0.44006 0.00000
 493  0.43540 0.00000  0.44006 0.00000
 494  0.44479 0.00000  0.44005 0.00000
 495  0.44178 0.00000  0.44004 0.00000
 496  0.44070 0.00000  0.44003 0.00000
 497  0.44185 0.00000  0.44004 0.00000
 498  0.44611 0.00000  0.44009 0.00000
 499  0.44178 0.00000  0.44016 0.00000
processing 4000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [3018.50s cpu, 2481530.5212 mticks, 928.46s wall]
score: 0.4332  baseline: 0.4307  diff: 0.00246
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 1704 avg error 0.0261029 baseline avg error 0.0241654 avg improvement -0.00193753
category POSS: count 2029 avg error 0.204583 baseline avg error 0.201632 avg improvement -0.0029511
category IMP: count 267 avg error 1.09027 baseline avg error 1.09319 avg improvement 0.00292176
overall: count 4000 avg error 0.18767 baseline avg error 0.185543 avg improvement -0.0021273
worst entries: 
0: 2223  label: 1 pred: 0.0100913 bl: 0.1148 POSS error_pred: 0.979919 error_bl: 0.783579 improvement: -0.19634
    min: -0.9455  max: 0.575 avg: 0.076284
explanation: 
no explanation

1: 3097  label: -1 pred: 0.176656 bl: 0.12195 IMP error_pred: 1.38452 error_bl: 1.25877 improvement: -0.125748
    min: 0.0235  max: 0.4615 avg: 0.206768
explanation: 
no explanation

2: 1642  label: -1 pred: 0.302167 bl: 0.2588 IMP error_pred: 1.69564 error_bl: 1.58458 improvement: -0.11106
    min: 0.083  max: 0.5895 avg: 0.306722
explanation: 
no explanation

3: 2391  label: 1 pred: 0.489104 bl: 0.6077 POSS error_pred: 0.261014 error_bl: 0.153899 improvement: -0.107115
    min: -0.4925  max: 0.854 avg: 0.415518
explanation: 
no explanation

4: 3285  label: 1 pred: 0.385232 bl: 0.47735 POSS error_pred: 0.377939 error_bl: 0.273163 improvement: -0.104776
    min: -0.419  max: 0.923 avg: 0.227106
explanation: 
no explanation

5: 2059  label: -1 pred: 0.0283754 bl: -0.02305 IMP error_pred: 1.05756 error_bl: 0.954431 improvement: -0.103125
    min: -0.2215  max: 0.556 avg: 0.123206
explanation: 
no explanation

6: 29  label: 1 pred: 0.515644 bl: 0.63455 POSS error_pred: 0.234601 error_bl: 0.133554 improvement: -0.101047
    min: -0.24  max: 0.721 avg: 0.376438
explanation: 
no explanation

7: 3949  label: -0.5 pred: 0.271583 bl: 0.20915 IMP error_pred: 0.59534 error_bl: 0.502894 improvement: -0.0924461
    min: 0.1055  max: 0.6215 avg: 0.31093
explanation: 
no explanation

8: 1023  label: 1 pred: 0.401675 bl: 0.48015 POSS error_pred: 0.357992 error_bl: 0.270244 improvement: -0.0877482
    min: -0.3605  max: 0.893 avg: 0.297092
explanation: 
no explanation

9: 2946  label: -1 pred: 0.216011 bl: 0.17975 IMP error_pred: 1.47868 error_bl: 1.39181 improvement: -0.0868738
    min: -0.2075  max: 0.597 avg: 0.306006
explanation: 
no explanation

10: 1417  label: -1 pred: 0.315357 bl: 0.2827 IMP error_pred: 1.73016 error_bl: 1.64532 improvement: -0.0848448
    min: 0.157  max: 0.466 avg: 0.303178
explanation: 
no explanation

11: 1591  label: 1 pred: 0.670939 bl: 0.8451 POSS error_pred: 0.108281 error_bl: 0.023994 improvement: -0.0842871
    min: -0.137  max: 1 avg: 0.627482
explanation: 
no explanation

12: 494  label: -1 pred: 0.461417 bl: 0.4324 IMP error_pred: 2.13574 error_bl: 2.05177 improvement: -0.0839705
    min: 0.2285  max: 0.796 avg: 0.454852
explanation: 
no explanation

13: 1084  label: 1 pred: 0.52631 bl: 0.625 POSS error_pred: 0.224382 error_bl: 0.140625 improvement: -0.083757
    min: -0.2365  max: 0.7405 avg: 0.478714
explanation: 
no explanation

14: 1622  label: -1 pred: 0.305359 bl: 0.2732 IMP error_pred: 1.70396 error_bl: 1.62104 improvement: -0.0829247
    min: 0.067  max: 0.5525 avg: 0.297508
explanation: 
no explanation

15: 2622  label: -1 pred: 0.527996 bl: 0.5014 IMP error_pred: 2.33477 error_bl: 2.2542 improvement: -0.0805717
    min: 0.396  max: 0.7645 avg: 0.561034
explanation: 
no explanation

