loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
         rmse     auc     rmse     auc
category AUTO: count 1792 avg error 0.0278124 baseline avg error 0.0277302 avg improvement -8.2133e-05
category POSS: count 1046 avg error 0.0821277 baseline avg error 0.080278 avg improvement -0.00184965
category IMP: count 162 avg error 0.291442 baseline avg error 0.279722 avg improvement -0.0117197
overall: count 3000 avg error 0.0609863 baseline avg error 0.0596595 avg improvement -0.00132683
worst entries: 
0: 2237  label: -1 pred: 0.87789 bl: 0.5297 IMP error_pred: 0.634373 error_bl: 0.350301 improvement: -0.284072
    min: 0.305  max: 1 avg: 0.733557
explanation: 
no explanation

1: 280  label: 1 pred: -0.531625 bl: 0.28535 POSS error_pred: 0.386189 error_bl: 0.161125 improvement: -0.225064
    min: -0.6345  max: 0.495 avg: -0.0180125
explanation: 
no explanation

2: 1392  label: -1 pred: 0.752531 bl: 0.46165 IMP error_pred: 0.456486 error_bl: 0.261084 improvement: -0.195402
    min: 0.283  max: 0.975 avg: 0.631598
explanation: 
no explanation

3: 678  label: -1 pred: 0.841243 bl: 0.55305 IMP error_pred: 0.570334 error_bl: 0.377668 improvement: -0.192666
    min: 0.361  max: 0.947 avg: 0.687347
explanation: 
no explanation

4: 1092  label: 1 pred: -0.901007 bl: -0.11885 POSS error_pred: 0.700767 error_bl: 0.518329 improvement: -0.182438
    min: -1  max: 0.578 avg: -0.303208
explanation: 
no explanation

5: 564  label: 1 pred: -0.450144 bl: 0.2762 POSS error_pred: 0.346121 error_bl: 0.164535 improvement: -0.181586
    min: -0.17  max: 0.438 avg: 0.051225
explanation: 
no explanation

6: 1896  label: -1 pred: 0.628747 bl: 0.3683 POSS error_pred: 0.34428 error_bl: 0.164751 improvement: -0.179529
    min: -0.313  max: 1 avg: 0.541357
explanation: 
no explanation

7: 707  label: -1 pred: 0.582926 bl: 0.34185 POSS error_pred: 0.312534 error_bl: 0.143952 improvement: -0.168582
    min: -0.04  max: 0.964 avg: 0.500195
explanation: 
no explanation

8: 1442  label: -1 pred: 0.778082 bl: 0.5055 IMP error_pred: 0.484401 error_bl: 0.31746 improvement: -0.16694
    min: 0.271  max: 1 avg: 0.647605
explanation: 
no explanation

9: 730  label: -1 pred: 0.923369 bl: 0.67705 IMP error_pred: 0.720307 error_bl: 0.55665 improvement: -0.163656
    min: 0.3935  max: 1 avg: 0.789265
explanation: 
no explanation

10: 2026  label: 1 pred: -0.623719 bl: 0.1218 POSS error_pred: 0.44075 error_bl: 0.286445 improvement: -0.154305
    min: -0.278  max: 0.244 avg: -0.03938
explanation: 
no explanation

11: 1906  label: 1 pred: -0.594498 bl: 0.1416 POSS error_pred: 0.4237 error_bl: 0.272805 improvement: -0.150895
    min: -0.5435  max: 0.3075 avg: -0.02895
explanation: 
no explanation

12: 974  label: 1 pred: -0.693552 bl: 0.0663 POSS error_pred: 0.485933 error_bl: 0.336743 improvement: -0.14919
    min: -0.423  max: 0.331 avg: -0.086565
explanation: 
no explanation

13: 745  label: 1 pred: -0.955445 bl: -0.2459 POSS error_pred: 0.779199 error_bl: 0.648764 improvement: -0.130435
    min: -0.9205  max: 0.1465 avg: -0.37136
explanation: 
no explanation

14: 1016  label: -1 pred: 0.386521 bl: 0.2141 POSS error_pred: 0.202518 error_bl: 0.0738916 improvement: -0.128626
    min: -0.0155  max: 0.858 avg: 0.439985
explanation: 
no explanation

15: 2856  label: 1 pred: -0.420463 bl: 0.2182 POSS error_pred: 0.331628 error_bl: 0.206309 improvement: -0.12532
    min: -0.2225  max: 0.3815 avg: 0.071735
explanation: 
no explanation

